,year,month,day,cycle,trend
952,2015,8,30,-1.3798054118678924,0.0
953,2015,8,31,-1.3784371955252332,0.0014055369656248429
954,2015,9,1,-1.377068979182574,0.0014055369656248429
955,2015,9,2,-1.3757007628399072,0.0014055369656248429
956,2015,9,3,-1.374332546497248,0.0014055369656248429
957,2015,9,4,-1.3729643301545889,0.0014055369656328365
958,2015,9,5,-1.3702278974692705,0.0
959,2015,9,6,-1.3688596811266114,0.0014055369656248429
960,2015,9,7,-1.3661232484412853,0.0014055369656248429
961,2015,9,8,-1.363386815755967,0.0014055369656248429
962,2015,9,9,-1.3606503830706487,0.0014055369656248429
963,2015,9,10,-1.3579139503853226,0.0014055369656248429
964,2015,9,11,-1.353809301357345,0.0
965,2015,9,12,-1.3510728686720188,0.0014055369656248429
966,2015,9,13,-1.3469682196440413,0.0014055369656328365
967,2015,9,14,-1.3428635706160639,0.0014055369656247318
968,2015,9,15,-1.3387589215880786,0.0014055369656248429
969,2015,9,16,-1.3346542725601012,0.0014055369656248429
970,2015,9,17,-1.330549623532116,0.0014055369656248429
971,2015,9,18,-1.3264449745041385,0.0
972,2015,9,19,-1.320972109133494,0.0014055369656248429
973,2015,9,20,-1.3154992437628497,0.0014055369656328365
974,2015,9,21,-1.3113945947348722,0.0014055369656248429
975,2015,9,22,-1.3059217293642278,0.0014055369656248429
976,2015,9,23,-1.2990806476509242,0.0014055369656248429
977,2015,9,24,-1.2936077822802876,0.0014055369656248429
978,2015,9,25,-1.2881349169096432,0.0
979,2015,9,26,-1.2812938351963394,0.0014055369656248429
980,2015,9,27,-1.2744527534830437,0.0014055369656328365
981,2015,9,28,-1.2689798881123993,0.0014055369656248429
982,2015,9,29,-1.2621388063990957,0.0014055369656248429
983,2015,9,30,-1.2552977246857921,0.0014055369656248429
984,2015,10,1,-1.2470884266298294,0.0014055369656248429
985,2015,10,2,-1.2402473449165337,0.0014055369656248429
986,2015,10,3,-1.23340626320323,0.0
987,2015,10,4,-1.2251969651472674,0.0014055369656328365
988,2015,10,5,-1.2169876670913045,0.0014055369656248429
989,2015,10,6,-1.2087783690353417,0.0014055369656248429
990,2015,10,7,-1.200569070979379,0.0014055369656248429
991,2015,10,8,-1.1923597729234163,0.0014055369656248429
992,2015,10,9,-1.1841504748674536,0.0014055369656248429
993,2015,10,10,-1.175941176811491,0.0014055369656248429
994,2015,10,11,-1.1677318787555282,0.0014055369656328365
995,2015,10,12,-1.1581543643569063,0.0
996,2015,10,13,-1.1485768499582842,0.0014055369656248429
997,2015,10,14,-1.1403675519023215,0.0014055369656247318
998,2015,10,15,-1.1307900375036997,0.0014055369656248429
999,2015,10,16,-1.1212125231050778,0.0014055369656248429
1000,2015,10,17,-1.1116350087064482,0.0014055369656248429
1001,2015,10,18,-1.1020574943078263,0.0014055369656328365
1002,2015,10,19,-1.0924799799092044,0.0014055369656248429
1003,2015,10,20,-1.0829024655105823,0.0014055369656248429
1004,2015,10,21,-1.0733249511119605,0.0
1005,2015,10,22,-1.0623792203706794,0.0014055369656248429
1006,2015,10,23,-1.0528017059720576,0.0014055369656248429
1007,2015,10,24,-1.043224191573428,0.0014055369656248429
1008,2015,10,25,-1.032278460832147,0.0014055369656328365
1009,2015,10,26,-1.022700946433525,0.0014055369656248429
1010,2015,10,27,-1.0117552156922438,0.0014055369656248429
1011,2015,10,28,-1.002177701293622,0.0014055369656248429
1012,2015,10,29,-0.9912319705523331,0.0014055369656248429
1013,2015,10,30,-0.9816544561537113,0.0014055369656248429
1014,2015,10,31,-0.9707087254124303,0.0014055369656328365
1015,2015,11,1,-0.9611312110138083,0.0
1016,2015,11,2,-0.9501854802725272,0.0014055369656248429
1017,2015,11,3,-0.9392397495312385,0.0014055369656248429
1018,2015,11,4,-0.9296622351326165,0.0014055369656248429
1019,2015,11,5,-0.9187165043913355,0.0014055369656248429
1020,2015,11,6,-0.9091389899927136,0.0014055369656248429
1021,2015,11,7,-0.8995614755940917,0.0014055369656248429
1022,2015,11,8,-0.8886157448528028,0.0014055369656328365
1023,2015,11,9,-0.879038230454181,0.0014055369656248429
1024,2015,11,10,-0.8680924997128999,0.0014055369656248429
1025,2015,11,11,-0.858514985314278,0.0014055369656247318
1026,2015,11,12,-0.8489374709156561,0.0014055369656248429
1027,2015,11,13,-0.8393599565170342,0.0
1028,2015,11,14,-0.8297824421184123,0.0014055369656248429
1029,2015,11,15,-0.8202049277197826,0.0014055369656328365
1030,2015,11,16,-0.8106274133211607,0.0014055369656248429
1031,2015,11,17,-0.8010498989225389,0.0014055369656248429
1032,2015,11,18,-0.7914723845239169,0.0014055369656248429
1033,2015,11,19,-0.7832630864679542,0.0014055369656248429
1034,2015,11,20,-0.7736855720693323,0.0014055369656248429
1035,2015,11,21,-0.7654762740133696,0.0014055369656328365
1036,2015,11,22,-0.7572669759574068,0.0014055369656248429
1037,2015,11,23,-0.7476894615587849,0.0014055369656248429
1038,2015,11,24,-0.7394801635028222,0.0014055369656248429
1039,2015,11,25,-0.7312708654468595,0.0014055369656248429
1040,2015,11,26,-0.7230615673908967,0.0014055369656248429
1041,2015,11,27,-0.7162204856775931,0.0014055369656328365
1042,2015,11,28,-0.7080111876216304,0.0014055369656248429
1043,2015,11,29,-0.7011701059083268,0.0
1044,2015,11,30,-0.6929608078523718,0.0014055369656248429
1045,2015,12,1,-0.6861197261390682,0.0014055369656248429
1046,2015,12,2,-0.6792786444257647,0.0014055369656248429
1047,2015,12,3,-0.6724375627124611,0.0014055369656248429
1048,2015,12,4,-0.6655964809991576,0.0014055369656248429
1049,2015,12,5,-0.6587553992858617,0.0014055369656328365
1050,2015,12,6,-0.6532825339152173,0.0014055369656248429
1051,2015,12,7,-0.6464414522019137,0.0014055369656248429
1052,2015,12,8,-0.6409685868312693,0.0014055369656248429
1053,2015,12,9,-0.6354957214606327,0.0014055369656247318
1054,2015,12,10,-0.6300228560899883,0.0014055369656248429
1055,2015,12,11,-0.6245499907193516,0.0014055369656328365
1056,2015,12,12,-0.6190771253487072,0.0014055369656248429
1057,2015,12,13,-0.6136042599780628,0.0014055369656248429
1058,2015,12,14,-0.6094996109500853,0.0014055369656248429
1059,2015,12,15,-0.6040267455794409,0.0014055369656248429
1060,2015,12,16,-0.5999220965514634,0.0014055369656248429
1061,2015,12,17,-0.5958174475234782,0.0014055369656328365
1062,2015,12,18,-0.5917127984955006,0.0014055369656248429
1063,2015,12,19,-0.5876081494675154,0.0014055369656248429
1064,2015,12,20,-0.5835035004395379,0.0014055369656248429
1065,2015,12,21,-0.5793988514115527,0.0
1066,2015,12,22,-0.5766624187262344,0.0014055369656248429
1067,2015,12,23,-0.5725577696982491,0.0014055369656248429
1068,2015,12,24,-0.5698213370129308,0.0014055369656328365
1069,2015,12,25,-0.5657166879849533,0.0014055369656248429
1070,2015,12,26,-0.5629802552996273,0.0014055369656248429
1071,2015,12,27,-0.5602438226143089,0.0014055369656248429
1072,2015,12,28,-0.5575073899289905,0.0014055369656248429
1073,2015,12,29,-0.5547709572436644,0.0014055369656248429
1074,2015,12,30,-0.5520345245583461,0.0014055369656248429
1075,2015,12,31,-0.5492980918730278,0.0014055369656328365
1076,2016,1,1,-0.5479298755303686,0.0014055369656248429
1077,2016,1,2,-0.5451934428450426,0.0014055369656248429
1078,2016,1,3,-0.5438252265023834,0.0014055369656248429
1079,2016,1,4,-0.5410887938170651,0.0014055369656247318
1080,2016,1,5,-0.5397205774744059,0.0014055369656248429
1081,2016,1,6,-0.5369841447890799,0.0014055369656328365
1082,2016,1,7,-0.5356159284464207,0.0014055369656248429
1083,2016,1,8,-0.5342477121037615,0.0014055369656248429
1084,2016,1,9,-0.5328794957611024,0.0014055369656248429
1085,2016,1,10,-0.5315112794184432,0.0014055369656248429
1086,2016,1,11,-0.5301430630757763,0.0014055369656248429
1087,2016,1,12,-0.5287748467331171,0.0014055369656328365
1088,2016,1,13,-0.527406630390458,0.0014055369656248429
1089,2016,1,14,-0.5260384140477988,0.0014055369656248429
1090,2016,1,15,-0.5246701977051396,0.0014055369656248429
1091,2016,1,16,-0.5233019813624804,0.0014055369656248429
1092,2016,1,17,-0.5219337650198212,0.0014055369656248429
1093,2016,1,18,-0.5205655486771543,0.0014055369656328365
1094,2016,1,19,-0.5191973323344952,0.0014055369656248429
1095,2016,1,20,-0.5191973323344952,0.0014055369656248429
1096,2016,1,21,-0.517829115991836,0.0014055369656248429
1097,2016,1,22,-0.5164608996491769,0.0014055369656248429
1098,2016,1,23,-0.5150926833065177,0.0014055369656248429
1099,2016,1,24,-0.5137244669638585,0.0014055369656248429
1100,2016,1,25,-0.5137244669638585,0.0014055369656328365
1101,2016,1,26,-0.5123562506211916,0.0014055369656248429
1102,2016,1,27,-0.5109880342785325,0.0014055369656248429
1103,2016,1,28,-0.5096198179358733,0.0014055369656248429
1104,2016,1,29,-0.5096198179358733,0.0014055369656248429
1105,2016,1,30,-0.5082516015932141,0.0014055369656247318
1106,2016,1,31,-0.506883385250555,0.0014055369656328365
1107,2016,2,1,-0.5055151689078958,0.0014055369656248429
1108,2016,2,2,-0.5041469525652289,0.0014055369656248429
1109,2016,2,3,-0.5027787362225697,0.0014055369656248429
1110,2016,2,4,-0.5014105198799106,0.0014055369656248429
1111,2016,2,5,-0.5000423035372514,0.0014055369656248429
1112,2016,2,6,-0.4986740871945922,0.0014055369656328365
1113,2016,2,7,-0.49730587085193306,0.0014055369656248429
1114,2016,2,8,-0.49593765450926613,0.0
1115,2016,2,9,-0.494569438166607,0.0014055369656248429
1116,2016,2,10,-0.4932012218239478,0.0014055369656248429
1117,2016,2,11,-0.4904647891386295,0.0014055369656248429
1118,2016,2,12,-0.48909657279597035,0.0014055369656248429
1119,2016,2,13,-0.4877283564533112,0.0014055369656328365
1120,2016,2,14,-0.4849919237679851,0.0014055369656248429
1121,2016,2,15,-0.48362370742532595,0.0014055369656248429
1122,2016,2,16,-0.4808872747400076,0.0014055369656248429
1123,2016,2,17,-0.47951905839734843,0.0014055369656248429
1124,2016,2,18,-0.47678262571202235,0.0014055369656248429
1125,2016,2,19,-0.47404619302670403,0.0014055369656248429
1126,2016,2,20,-0.4713097603413857,0.0014055369656328365
1127,2016,2,21,-0.4699415439987188,0.0014055369656248429
1128,2016,2,22,-0.4672051113134005,0.0014055369656248429
1129,2016,2,23,-0.4644686786280821,0.0014055369656248429
1130,2016,2,24,-0.461732245942756,0.0014055369656248429
1131,2016,2,25,-0.4589958132574377,0.0014055369656248429
1132,2016,2,26,-0.45489116422946024,0.0014055369656327255
1133,2016,2,27,-0.45215473154413416,0.0014055369656248429
1134,2016,2,28,-0.4494182988588158,0.0014055369656248429
1135,2016,2,29,-0.4453136498308383,0.0014055369656248429
1136,2016,3,1,-0.44257721714551224,0.0014055369656248429
1137,2016,3,2,-0.4398407844601939,0.0014055369656248429
1138,2016,3,3,-0.4357361354322087,0.0014055369656328365
1139,2016,3,4,-0.43163148640423116,0.0014055369656248429
1140,2016,3,5,-0.42889505371891284,0.0014055369656248429
1141,2016,3,6,-0.4247904046909276,0.0014055369656248429
1142,2016,3,7,-0.42068575566295013,0.0014055369656248429
1143,2016,3,8,-0.41794932297762405,0.0014055369656248429
1144,2016,3,9,-0.4138446739496465,0.0014055369656328365
1145,2016,3,10,-0.4097400249216613,0.0014055369656248429
1146,2016,3,11,-0.4056353758936838,0.0014055369656248429
1147,2016,3,12,-0.4015307268656986,0.0014055369656248429
1148,2016,3,13,-0.39742607783772105,0.0014055369656248429
1149,2016,3,14,-0.3933214288097358,0.0014055369656248429
1150,2016,3,15,-0.38921677978175834,0.0014055369656248429
1151,2016,3,16,-0.38511213075378087,0.0014055369656328365
1152,2016,3,17,-0.38100748172579557,0.0014055369656248429
1153,2016,3,18,-0.3769028326978181,0.0014055369656248429
1154,2016,3,19,-0.3714299673271737,0.0014055369656248429
1155,2016,3,20,-0.36732531829918846,0.0014055369656248429
1156,2016,3,21,-0.36322066927121094,0.0014055369656248429
1157,2016,3,22,-0.3591160202432257,0.0014055369656327255
1158,2016,3,23,-0.35501137121524823,0.0014055369656248429
1159,2016,3,24,-0.35090672218727076,0.0014055369656248429
1160,2016,3,25,-0.3454338568166263,0.0014055369656248429
1161,2016,3,26,-0.34132920778864106,0.0014055369656248429
1162,2016,3,27,-0.3372245587606636,0.0014055369656248429
1163,2016,3,28,-0.33311990973267835,0.0014055369656328365
1164,2016,3,29,-0.32901526070470083,0.0014055369656248429
1165,2016,3,30,-0.3249106116767156,0.0014055369656248429
1166,2016,3,31,-0.3208059626487381,0.0014055369656248429
1167,2016,4,1,-0.31670131362076065,0.0014055369656248429
1168,2016,4,2,-0.31259666459277535,0.0014055369656248429
1169,2016,4,3,-0.3084920155647979,0.0014055369656328365
1170,2016,4,4,-0.30438736653681264,0.0014055369656248429
1171,2016,4,5,-0.3002827175088352,0.0014055369656248429
1172,2016,4,6,-0.2961780684808499,0.0014055369656248429
1173,2016,4,7,-0.2920734194528724,0.0014055369656248429
1174,2016,4,8,-0.28796877042488717,0.0014055369656248429
1175,2016,4,9,-0.2838641213969097,0.0014055369656248429
1176,2016,4,10,-0.2811276887115836,0.0014055369656328365
1177,2016,4,11,-0.2770230396836061,0.0014055369656248429
1178,2016,4,12,-0.27291839065562085,0.0014055369656248429
1179,2016,4,13,-0.27018195797030253,0.0014055369656248429
1180,2016,4,14,-0.26607730894232506,0.0014055369656248429
1181,2016,4,15,-0.2633408762569989,0.0014055369656248429
1182,2016,4,16,-0.2606044435716806,0.0014055369656328365
1183,2016,4,17,-0.25649979454369537,0.0014055369656247318
1184,2016,4,18,-0.25376336185837706,0.0014055369656248429
1185,2016,4,19,-0.25102692917305874,0.0014055369656248429
1186,2016,4,20,-0.2482904964877404,0.0014055369656248429
1187,2016,4,21,-0.24555406380241432,0.0014055369656248429
1188,2016,4,22,-0.242817631117096,0.0014055369656328365
1189,2016,4,23,-0.24008119843177766,0.0014055369656248429
1190,2016,4,24,-0.23734476574645158,0.0014055369656248429
1191,2016,4,25,-0.23597654940379242,0.0014055369656248429
1192,2016,4,26,-0.2332401167184741,0.0014055369656248429
1193,2016,4,27,-0.230503684033148,0.0014055369656248429
1194,2016,4,28,-0.22913546769048884,0.0014055369656328365
1195,2016,4,29,-0.22776725134782969,0.0014055369656248429
1196,2016,4,30,-0.22503081866251137,0.0014055369656248429
1197,2016,5,1,-0.2236626023198522,0.0014055369656248429
1198,2016,5,2,-0.22229438597718526,0.0014055369656248429
1199,2016,5,3,-0.2209261696345261,0.0014055369656248429
1200,2016,5,4,-0.2209261696345261,0.0014055369656248429
1201,2016,5,5,-0.21955795329186695,0.0014055369656328365
1202,2016,5,6,-0.2181897369492078,0.0014055369656248429
1203,2016,5,7,-0.2181897369492078,0.0014055369656248429
1204,2016,5,8,-0.2181897369492078,0.0014055369656248429
1205,2016,5,9,-0.21682152060654863,0.0014055369656248429
1206,2016,5,10,-0.21682152060654863,0.0014055369656248429
1207,2016,5,11,-0.21682152060654863,0.0
1208,2016,5,12,-0.2181897369492078,0.0014055369656328365
1209,2016,5,13,-0.2181897369492078,0.0014055369656248429
1210,2016,5,14,-0.21955795329186695,0.0014055369656247318
1211,2016,5,15,-0.21955795329186695,0.0014055369656248429
1212,2016,5,16,-0.2209261696345261,0.0014055369656248429
1213,2016,5,17,-0.22229438597718526,0.0014055369656248429
1214,2016,5,18,-0.2236626023198522,0.0014055369656328365
1215,2016,5,19,-0.22639903500517053,0.0014055369656248429
1216,2016,5,20,-0.22776725134782969,0.0014055369656248429
1217,2016,5,21,-0.230503684033148,0.0014055369656248429
1218,2016,5,22,-0.2332401167184741,0.0014055369656248429
1219,2016,5,23,-0.23597654940379242,0.0014055369656248429
1220,2016,5,24,-0.23871298208911074,0.0014055369656328365
1221,2016,5,25,-0.24144941477443682,0.0014055369656248429
1222,2016,5,26,-0.24555406380241432,0.0014055369656248429
1223,2016,5,27,-0.24965871283039956,0.0014055369656248429
1224,2016,5,28,-0.25376336185837706,0.0014055369656248429
1225,2016,5,29,-0.2578680108863623,0.0014055369656248429
1226,2016,5,30,-0.26197265991433977,0.0014055369656248429
1227,2016,5,31,-0.2674455252849842,0.0014055369656328365
1228,2016,6,1,-0.2715501743129617,0.0014055369656248429
1229,2016,6,2,-0.2770230396836061,0.0014055369656248429
1230,2016,6,3,-0.28249590505425054,0.0014055369656248429
1231,2016,6,4,-0.2893369867675463,0.0014055369656248429
1232,2016,6,5,-0.2948098521381907,0.0
1233,2016,6,6,-0.30165093385149433,0.0014055369656248429
1234,2016,6,7,-0.3084920155647979,0.0014055369656328365
1235,2016,6,8,-0.3153330972780937,0.0014055369656248429
1236,2016,6,9,-0.3221741789913973,0.0014055369656248429
1237,2016,6,10,-0.32901526070470083,0.0014055369656247318
1238,2016,6,11,-0.3372245587606636,0.0014055369656248429
1239,2016,6,12,-0.3454338568166263,0.0014055369656248429
1240,2016,6,13,-0.3522749385299299,0.0014055369656328365
1241,2016,6,14,-0.3618524529285518,0.0014055369656248429
1242,2016,6,15,-0.37006175098451455,0.0014055369656248429
1243,2016,6,16,-0.37827104904047726,0.0014055369656248429
1244,2016,6,17,-0.3878485634390992,0.0014055369656248429
1245,2016,6,18,-0.3960578614950619,0.0014055369656248429
1246,2016,6,19,-0.4056353758936838,0.0014055369656328365
1247,2016,6,20,-0.4152128902923057,0.0014055369656248429
1248,2016,6,21,-0.4247904046909276,0.0
1249,2016,6,22,-0.4343679190895495,0.0014055369656248429
1250,2016,6,23,-0.4453136498308383,0.0014055369656248429
1251,2016,6,24,-0.45489116422946024,0.0014055369656248429
1252,2016,6,25,-0.46583689497074127,0.0014055369656248429
1253,2016,6,26,-0.4754144093693632,0.0014055369656248429
1254,2016,6,27,-0.48636014011064427,0.0014055369656328365
1255,2016,6,28,-0.49730587085193306,0.0014055369656248429
1256,2016,6,29,-0.5082516015932141,0.0014055369656248429
1257,2016,6,30,-0.5191973323344952,0.0014055369656247874
1258,2016,7,1,-0.5301430630757763,0.0014055369656248429
1259,2016,7,2,-0.5410887938170651,0.0014055369656248429
1260,2016,7,3,-0.5520345245583461,0.0014055369656328365
1261,2016,7,4,-0.5629802552996273,0.0
1262,2016,7,5,-0.573925986040916,0.0014055369656248429
1263,2016,7,6,-0.5862399331248562,0.0014055369656248429
1264,2016,7,7,-0.5971856638661374,0.0014055369656248429
1265,2016,7,8,-0.6081313946074262,0.0014055369656248429
1266,2016,7,9,-0.6190771253487072,0.0014055369656248429
1267,2016,7,10,-0.6300228560899883,0.0014055369656328365
1268,2016,7,11,-0.6409685868312693,0.0014055369656248429
1269,2016,7,12,-0.6532825339152173,0.0014055369656248429
1270,2016,7,13,-0.6642282646564984,0.0014055369656248429
1271,2016,7,14,-0.6751739953977794,0.0014055369656247874
1272,2016,7,15,-0.6861197261390682,0.0
1273,2016,7,16,-0.6970654568803494,0.0014055369656248429
1274,2016,7,17,-0.7066429712789712,0.0014055369656328365
1275,2016,7,18,-0.7175887020202523,0.0014055369656248429
1276,2016,7,19,-0.7285344327615412,0.0014055369656248429
1277,2016,7,20,-0.738111947160163,0.0014055369656248429
1278,2016,7,21,-0.7490576779014441,0.0014055369656248429
1279,2016,7,22,-0.7586351923000659,0.0014055369656248429
1280,2016,7,23,-0.7682127066986879,0.0014055369656248429
1281,2016,7,24,-0.7777902210973098,0.0
1282,2016,7,25,-0.7873677354959394,0.0014055369656328365
1283,2016,7,26,-0.7969452498945614,0.0014055369656248429
1284,2016,7,27,-0.8065227642931833,0.0014055369656248429
1285,2016,7,28,-0.814732062349146,0.0014055369656248429
1286,2016,7,29,-0.8243095767477678,0.0014055369656247874
1287,2016,7,30,-0.8325188748037307,0.0014055369656248429
1288,2016,7,31,-0.8407281728596934,0.0014055369656328365
1289,2016,8,1,-0.8489374709156561,0.0
1290,2016,8,2,-0.8557785526289596,0.0014055369656248429
1291,2016,8,3,-0.8626196343422554,0.0014055369656248429
1292,2016,8,4,-0.8708289323982182,0.0014055369656248429
1293,2016,8,5,-0.8776700141115218,0.0014055369656248429
1294,2016,8,6,-0.8831428794821662,0.0014055369656248429
1295,2016,8,7,-0.8899839611954697,0.0014055369656328365
1296,2016,8,8,-0.8954568265661064,0.0014055369656248429
1297,2016,8,9,-0.9009296919367509,0.0
1298,2016,8,10,-0.9064025573073875,0.0014055369656248429
1299,2016,8,11,-0.9105072063353727,0.0014055369656248429
1300,2016,8,12,-0.9146118553633502,0.0014055369656248429
1301,2016,8,13,-0.9187165043913355,0.0014055369656247874
1302,2016,8,14,-0.9228211534193129,0.0014055369656328365
1303,2016,8,15,-0.9269258024472982,0.0014055369656248429
1304,2016,8,16,-0.9296622351326165,0.0
1305,2016,8,17,-0.9323986678179427,0.0014055369656248429
1306,2016,8,18,-0.9337668841606018,0.0014055369656248429
1307,2016,8,19,-0.9365033168459201,0.0014055369656248429
1308,2016,8,20,-0.9378715331885793,0.0014055369656248429
1309,2016,8,21,-0.9378715331885793,0.0014055369656248429
1310,2016,8,22,-0.9392397495312385,0.0
1311,2016,8,23,-0.9392397495312385,0.0014055369656328365
1312,2016,8,24,-0.9392397495312385,0.0014055369656248429
1313,2016,8,25,-0.9392397495312385,0.0014055369656248429
1314,2016,8,26,-0.9378715331885793,0.0014055369656248429
1315,2016,8,27,-0.9365033168459201,0.0014055369656248429
1316,2016,8,28,-0.935135100503261,0.0
1317,2016,8,29,-0.9323986678179427,0.0014055369656247874
1318,2016,8,30,-0.9296622351326165,0.0014055369656328365
1319,2016,8,31,-0.9269258024472982,0.0014055369656248429
1320,2016,9,1,-0.9241893697619799,0.0014055369656248429
1321,2016,9,2,-0.9200847207339946,0.0014055369656248429
1322,2016,9,3,-0.9159800717060171,0.0
1323,2016,9,4,-0.9118754226780319,0.0014055369656248429
1324,2016,9,5,-0.9077707736500544,0.0014055369656248429
1325,2016,9,6,-0.90229790827941,0.0014055369656328365
1326,2016,9,7,-0.8968250429087655,0.0014055369656248429
1327,2016,9,8,-0.8913521775381289,0.0014055369656248429
1328,2016,9,9,-0.8858793121674845,0.0
1329,2016,9,10,-0.879038230454181,0.0014055369656248429
1330,2016,9,11,-0.8735653650835443,0.0014055369656248429
1331,2016,9,12,-0.8667242833702408,0.0014055369656248429
1332,2016,9,13,-0.8598832016569371,0.001405536965632781
1333,2016,9,14,-0.8516739036009744,0.0
1334,2016,9,15,-0.8448328218876708,0.0014055369656248429
1335,2016,9,16,-0.8366235238317081,0.0014055369656248429
1336,2016,9,17,-0.8284142257757453,0.0014055369656248429
1337,2016,9,18,-0.8202049277197826,0.0014055369656248429
1338,2016,9,19,-0.8119956296638199,0.0
1339,2016,9,20,-0.8037863316078572,0.0014055369656248429
1340,2016,9,21,-0.7955770335519022,0.0014055369656248429
1341,2016,9,22,-0.7859995191532725,0.0014055369656328365
1342,2016,9,23,-0.7777902210973098,0.0014055369656248429
1343,2016,9,24,-0.7682127066986879,0.0
1344,2016,9,25,-0.7600034086427251,0.0014055369656248429
1345,2016,9,26,-0.7504258942441032,0.0014055369656248429
1346,2016,9,27,-0.7408483798454814,0.0014055369656248429
1347,2016,9,28,-0.7312708654468595,0.0
1348,2016,9,29,-0.7230615673908967,0.0014055369656248429
1349,2016,9,30,-0.7134840529922748,0.001405536965632781
1350,2016,10,1,-0.7039065385936529,0.0014055369656248429
1351,2016,10,2,-0.6943290241950311,0.0014055369656248429
1352,2016,10,3,-0.6847515097964091,0.0
1353,2016,10,4,-0.6765422117404464,0.0014055369656248429
1354,2016,10,5,-0.6669646973418167,0.0014055369656248429
1355,2016,10,6,-0.6573871829431948,0.0014055369656248429
1356,2016,10,7,-0.6478096685445729,0.0
1357,2016,10,8,-0.6396003704886102,0.0014055369656328365
1358,2016,10,9,-0.6300228560899883,0.0014055369656248429
1359,2016,10,10,-0.6218135580340255,0.0014055369656248429
1360,2016,10,11,-0.6122360436354036,0.0
1361,2016,10,12,-0.6040267455794409,0.0014055369656248429
1362,2016,10,13,-0.5958174475234782,0.0014055369656248429
1363,2016,10,14,-0.5876081494675154,0.0014055369656248429
1364,2016,10,15,-0.5780306350688935,0.0
1365,2016,10,16,-0.5698213370129308,0.001405536965632781
1366,2016,10,17,-0.5629802552996273,0.0014055369656248429
1367,2016,10,18,-0.5547709572436644,0.0014055369656248429
1368,2016,10,19,-0.5465616591877017,0.0
1369,2016,10,20,-0.538352361131739,0.0014055369656248429
1370,2016,10,21,-0.5315112794184432,0.0014055369656248429
1371,2016,10,22,-0.5246701977051396,0.0014055369656248429
1372,2016,10,23,-0.5164608996491769,0.0
1373,2016,10,24,-0.5096198179358733,0.0014055369656248429
1374,2016,10,25,-0.5027787362225697,0.0014055369656328365
1375,2016,10,26,-0.49593765450926613,0.0014055369656248429
1376,2016,10,27,-0.48909657279597035,0.0
1377,2016,10,28,-0.48225549108266674,0.0014055369656248429
1378,2016,10,29,-0.4754144093693632,0.0014055369656248429
1379,2016,10,30,-0.4699415439987188,0.0
1380,2016,10,31,-0.46310046228542295,0.0014055369656248429
1381,2016,11,1,-0.45762759691477856,0.0014055369656248429
1382,2016,11,2,-0.450786515201475,0.001405536965632781
1383,2016,11,3,-0.4453136498308383,0.0
1384,2016,11,4,-0.4398407844601939,0.0014055369656248429
1385,2016,11,5,-0.43299970274689037,0.0014055369656248429
1386,2016,11,6,-0.4275268373762459,0.0
1387,2016,11,7,-0.4220539720056093,0.0014055369656248429
1388,2016,11,8,-0.4165811066349649,0.0014055369656248429
1389,2016,11,9,-0.4111082412643282,0.0014055369656248429
1390,2016,11,10,-0.4056353758936838,0.0
1391,2016,11,11,-0.4001625105230394,0.0014055369656328365
1392,2016,11,12,-0.39468964515240273,0.0014055369656248429
1393,2016,11,13,-0.38921677978175834,0.0
1394,2016,11,14,-0.38511213075378087,0.0014055369656248429
1395,2016,11,15,-0.3796392653831364,0.0014055369656248429
1396,2016,11,16,-0.374166400012492,0.0
1397,2016,11,17,-0.3686935346418554,0.0014055369656248429
1398,2016,11,18,-0.3645888856138701,0.0014055369656248429
1399,2016,11,19,-0.3591160202432257,0.001405536965632781
1400,2016,11,20,-0.35364315487258907,0.0
1401,2016,11,21,-0.3481702895019446,0.0014055369656248429
1402,2016,11,22,-0.34406564047396715,0.0014055369656248429
1403,2016,11,23,-0.33859277510332275,0.0
1404,2016,11,24,-0.33311990973267835,0.0014055369656248429
1405,2016,11,25,-0.3276470443620417,0.0014055369656248429
1406,2016,11,26,-0.32354239533405643,0.0
1407,2016,11,27,-0.3180695299634198,0.0014055369656248429
1408,2016,11,28,-0.31259666459277535,0.0014055369656248429
1409,2016,11,29,-0.3084920155647979,0.0
1410,2016,11,30,-0.3030191501941535,0.0014055369656328365
1411,2016,12,1,-0.29754628482350903,0.0014055369656248429
1412,2016,12,2,-0.2920734194528724,0.0
1413,2016,12,3,-0.286600554082228,0.0014055369656248429
1414,2016,12,4,-0.28249590505425054,0.0014055369656248429
1415,2016,12,5,-0.2770230396836061,0.0
1416,2016,12,6,-0.2715501743129617,0.0014055369656248429
1417,2016,12,7,-0.26607730894232506,0.0014055369656248429
1418,2016,12,8,-0.2606044435716806,0.0
1419,2016,12,9,-0.25649979454369537,0.001405536965632781
1420,2016,12,10,-0.25102692917305874,0.0014055369656248429
1421,2016,12,11,-0.24555406380241432,0.0
1422,2016,12,12,-0.24008119843177766,0.0014055369656248429
1423,2016,12,13,-0.23460833306113327,0.0014055369656248429
1424,2016,12,14,-0.230503684033148,0.0
1425,2016,12,15,-0.22503081866251137,0.0014055369656248429
1426,2016,12,16,-0.21955795329186695,0.0014055369656248429
1427,2016,12,17,-0.2140850879212303,0.0
1428,2016,12,18,-0.20998043889324505,0.0014055369656328365
1429,2016,12,19,-0.20450757352260063,0.0014055369656248429
1430,2016,12,20,-0.19903470815196397,0.0
