Date,S&P500
2015-02-12,0.021024211502752355
2015-02-13,0.0089682225507981
2015-02-17,0.0035303813801617068
2015-02-18,-0.0006955378241515486
2015-02-19,-0.002350074769480681
2015-02-20,0.013541910667187018
2015-02-23,-0.0006744609203894747
2015-02-24,0.006133378994788163
2015-02-25,-0.0017072292047346505
2015-02-26,-0.0032879969868970793
2015-02-27,-0.006575993973793048
2015-03-02,0.013584064474710722
2015-03-03,-0.010127452257716607
2015-03-04,-0.009748067989997944
2015-03-05,0.0026451514221506045
2015-03-06,-0.031383509701852885
2015-03-09,0.008609915186841066
2015-03-10,-0.03716911978456516
2015-03-11,-0.0041310731373831455
2015-03-12,0.027094359786253852
2015-03-13,-0.01322575711075391
2015-03-16,0.029286357777518424
2015-03-17,-0.007282070249825301
2015-03-18,0.02657797564408093
2015-03-19,-0.010780836274343786
2015-03-20,0.01984390489207155
2015-03-23,-0.003878150292236926
2015-03-24,-0.013615679830354166
2015-03-25,-0.03208958597788514
2015-03-26,-0.005163841421728765
2015-03-27,0.005132226066085321
2015-03-30,0.02657797564408093
2015-03-31,-0.019338059201779778
2015-04-01,-0.00864153054248451
2015-04-02,0.007661454517544408
2015-04-06,0.014395525269553566
2015-04-07,-0.004520995856982735
2015-04-08,0.005869917697761018
2015-04-09,0.009779683345641166
2015-04-10,0.011465835646613964
2015-04-13,-0.010148529161479125
2015-04-14,0.0035936120914481506
2015-04-15,0.011370989579684077
2015-04-16,-0.0017283061084971685
2015-04-17,-0.025092053928849056
2015-04-20,0.020254904515434102
2015-04-21,-0.0032774585350157093
2015-04-22,0.01124452815711141
2015-04-23,0.005237610584895913
2015-04-24,0.005016303095393804
2015-04-27,-0.009242222299706171
2015-04-28,0.006154455898550237
2015-04-29,-0.00833591543793366
2015-04-30,-0.022489056314222156
2015-05-01,0.024006593385097474
2015-05-04,0.0065338401662689005
2015-05-05,-0.02637774505834045
2015-05-06,-0.009811298701284388
2015-05-07,0.008272684726646773
2015-05-08,0.02961304978583179
2015-05-11,-0.011349912675922003
2015-05-12,-0.0065443786181500485
2015-05-13,-0.0006744609203890306
2015-05-14,0.02383797815500066
2015-05-15,0.0017177676566157984
2015-05-18,0.006818378367057898
2015-05-19,-0.001443767907707727
2015-05-20,-0.0020866134724535357
2015-05-21,0.005237610584896579
2015-05-22,-0.005016303095393804
2015-05-26,-0.023037055812038743
2015-05-27,0.020318135226720324
2015-05-28,-0.00283484355601038
2015-05-29,-0.014121525520645717
2015-06-01,0.004573688116388253
2015-06-02,-0.0022446902506698674
2015-06-03,0.00471068799084251
2015-06-04,-0.01921159777920689
2015-06-05,-0.0031720740162048955
2015-06-08,-0.014279602298861827
2015-06-09,0.0009168453136538801
2015-06-10,0.026398821962102526
2015-06-11,0.003857073388475074
2015-06-12,-0.01554421652459137
2015-06-15,-0.010201221420884865
2015-06-16,0.012498603930959806
2015-06-17,0.004373457530647995
2015-06-18,0.02191997991264394
2015-06-19,-0.011855758366213998
2015-06-22,0.013552449119067722
2015-06-23,0.001422691003945653
2015-06-24,-0.01646106183824525
2015-06-25,-0.006607609329436492
2015-06-26,-0.0008641530542485842
2015-06-29,-0.0462111114985313
2015-06-30,0.005764533178950648
2015-07-01,0.015080524641823745
2015-07-02,-0.0006744609203888086
2015-07-06,-0.0084518384086254
2015-07-07,0.013257372466397355
2015-07-08,-0.0365262742198198
2015-07-09,0.004879303220939546
2015-07-10,0.026672821711010597
2015-07-13,0.024217362422719546
2015-07-14,0.009853452508808758
2015-07-15,-0.0016334600415670586
2015-07-16,0.017799445227142385
2015-07-17,0.002476536192053347
2015-07-20,0.0017283061084973905
2015-07-21,-0.009558375856138834
2015-07-22,-0.005332456651825801
2015-07-23,-0.012646142257294768
2015-07-24,-0.023711516732427773
2015-07-27,-0.012656680709175916
2015-07-28,0.02698897526744326
2015-07-29,0.01614490828181303
2015-07-30,6.323071128644386e-05
2015-07-31,-0.005047918451036804
2015-08-03,-0.006112302091025867
2015-08-04,-0.00497414928786899
2015-08-05,0.006871070626463416
2015-08-06,-0.0171565996623968
2015-08-07,-0.006312532676766125
2015-08-10,0.028042820455550732
2015-08-11,-0.02119282673284939
2015-08-12,0.0020866134724537577
2015-08-13,-0.0028032282003673803
2015-08-14,0.008588838283079436
2015-08-17,0.011486912550376038
2015-08-18,-0.0058172254383555
2015-08-19,-0.018242060206147492
2015-08-20,-0.04624272685417474
2015-08-21,-0.06833132199691572
2015-08-24,-0.08186269421222137
2015-08-25,-0.026978436815562334
2015-08-26,0.07682531421306571
2015-08-27,0.049688800619287266
2015-08-28,0.0012751526776104694
2015-08-31,-0.017588676189520758
2015-09-01,-0.06147078982233367
2015-09-02,0.036895120035657536
2015-09-03,0.002392228577005051
2015-09-04,-0.03152050957630714
2015-09-08,0.05078479961491955
2015-09-09,-0.028843742798513317
2015-09-10,0.01080191317810586
2015-09-11,0.009231683847825245
2015-09-14,-0.0084518384086254
2015-09-15,0.026409360413983896
2015-09-16,0.01814721413921805
2015-09-17,-0.005385148911231319
2015-09-18,-0.033902199701431046
2015-09-21,0.009421375981684577
2015-09-22,-0.025534668907854163
2015-09-23,-0.004194303848669589
2015-09-24,-0.006871070626463416
2015-09-25,-0.000948460669297102
2015-09-28,-0.052239105974508426
2015-09-29,0.002444920836410347
2015-09-30,0.03787519606059764
2015-10-01,0.003994073262928888
2015-10-02,0.0290228964804915
2015-10-05,0.037611734763570936
2015-10-06,-0.0075139161912092245
2015-10-07,0.016766676942796543
2015-10-08,0.018547675310699008
2015-10-09,0.0015386139746376148
2015-10-12,0.0027083821334372704
2015-10-13,-0.01451144824024575
2015-10-14,-0.009958837027619794
2015-10-15,0.03121489447175585
2015-10-16,0.009748067989997944
2015-10-19,0.0005796148534595869
2015-10-20,-0.0030456125936320078
2015-10-21,-0.01246698857531614
2015-10-22,0.03537758296478222
2015-10-23,0.023859055058762513
2015-10-26,-0.0041837653967886634
2015-10-27,-0.0055748410450906505
2015-10-28,0.025777053301119235
2015-10-29,-0.000990614476821472
2015-10-30,-0.010591144140484232
2015-11-02,0.026019437694384084
2015-11-03,0.0060490713797392015
2015-11-04,-0.007882762007047184
2015-11-05,-0.002508151547697013
2015-11-06,-0.0007693069873186964
2015-11-09,-0.021730287778784607
2015-11-10,0.003309073890658487
2015-11-11,-0.007081839664084821
2015-11-12,-0.030593125810772115
2015-11-13,-0.024164670163314028
2015-11-16,0.03177343242145314
2015-11-17,-0.002898074267296824
2015-11-18,0.03492442953389552
2015-11-19,-0.002465997740172643
2015-11-20,0.008356992341695957
2015-11-23,-0.0027189205853181964
2015-11-24,0.0026873052296747524
2015-11-25,-0.0002845382007889974
2015-11-27,0.0013067680332539133
2015-11-30,-0.010222298324646939
2015-12-01,0.02341644007975785
2015-12-02,-0.024364900749054508
2015-12-03,-0.03149943267254529
2015-12-04,0.04433526706369939
2015-12-07,-0.015407216650137334
2015-12-08,-0.014205833135694457
2015-12-09,-0.01682990765408343
2015-12-10,0.004858226317177472
2015-12-11,-0.04200626919798078
2015-12-14,0.010085298450192681
2015-12-15,0.022626056188676635
2015-12-16,0.03125704827928022
2015-12-17,-0.03285889296520428
2015-12-18,-0.038296734135841115
2015-12-21,0.016439984934483398
2015-12-22,0.01877952125208271
2015-12-23,0.026683360162891745
2015-12-24,-0.003477689120756189
2015-12-28,-0.00473176489460414
2015-12-29,0.02303705581203852
2015-12-30,-0.015807677821618293
2015-12-31,-0.020465673553055508
2016-01-04,-0.03296427748401487
2016-01-05,0.004268073011836959
2016-01-06,-0.02787420522545392
2016-01-07,-0.04970987752304956
2016-01-08,-0.022193979661552232
2016-01-11,0.0017283061084971685
2016-01-12,0.01581821627349944
2016-01-13,-0.05100610710442233
2016-01-14,0.03325935413668524
2016-01-15,-0.043745113758358656
2016-01-19,0.0010538451881079158
2016-01-20,-0.023184594138373704
2016-01-21,0.010180144517122347
2016-01-22,0.03995127108117025
2016-01-25,-0.03142566350937748
2016-01-26,0.027979589744264732
2016-01-27,-0.021793518490071273
2016-01-28,0.010970528408202895
2016-01-29,0.04940426241849827
2016-02-01,-0.0009063068617725101
2016-02-02,-0.03830727258772226
2016-02-03,0.01001152928702509
2016-02-04,0.0030772279492750076
2016-02-05,-0.03730611965901964
2016-02-08,-0.028042820455550954
2016-02-09,-0.0012962295813727653
2016-02-10,-0.00036884581583773723
2016-02-11,-0.02400659338509792
2016-02-12,0.03762227321545186
2016-02-16,0.0324584317937231
2016-02-17,0.03292212367649072
2016-02-18,-0.009474068241089872
2016-02-19,-5.2692259405517916e-05
2016-02-22,0.029212588614351054
2016-02-23,-0.025534668907854385
2016-02-24,0.008989299454560395
2016-02-25,0.02307920961956289
2016-02-26,-0.003846534936593926
2016-02-29,-0.016671830875866878
2016-03-01,0.04860334007553613
2016-03-02,0.00853614602367414
2016-03-03,0.007324224057349893
2016-03-04,0.006944839789631008
2016-03-07,0.0018653059829507601
2016-03-08,-0.02371151673242755
2016-03-09,0.010538451881078936
2016-03-10,0.0003266920083133673
2016-03-11,0.03437643003607982
2016-03-14,-0.0026873052296751965
2016-03-15,-0.00390976564788037
2016-03-16,0.011897912173738145
2016-03-17,0.014089910165002495
2016-03-18,0.009474068241089872
2016-03-21,0.0021287672799779056
2016-03-22,-0.00189692133859376
2016-03-23,-0.013794833512332572
2016-03-24,-0.0008114607948430663
2016-03-28,0.0011697681587996556
2016-03-29,0.018927059578418115
2016-03-30,0.009421375981684132
2016-03-31,-0.004436688241934217
2016-04-01,0.013742141252927276
2016-04-04,-0.0070080705009174515
2016-04-05,-0.02208859514274164
2016-04-06,0.022647133092438487
2016-04-07,-0.026082668405670084
2016-04-08,0.005996379120333684
2016-04-11,-0.005912071505285166
2016-04-12,0.02079236556136843
2016-04-13,0.02181459539383379
2016-04-14,0.0003793842677188852
2016-04-15,-0.0021603826356213496
2016-04-18,0.014342833010148714
2016-04-19,0.006807839915176972
2016-04-20,0.0016861523009725765
2016-04-21,-0.011507989454138334
2016-04-22,0.00010538451881081379
2016-04-25,-0.003994073262928888
2016-04-26,0.0041205346855015534
2016-04-27,0.0036357658989725206
2016-04-28,-0.020381365938006768
2016-04-29,-0.011075912927013709
2016-05-02,0.016998522884180023
2016-05-03,-0.019032444097228707
2016-05-04,-0.012909603554321691
2016-05-05,-0.0005163841421724769
2016-05-06,0.006860532174582046
2016-05-09,0.0016334600415675027
2016-05-10,0.027083821334372704
2016-05-11,-0.02100313459899028
2016-05-12,-0.0003688458158375152
2016-05-13,-0.018442290791888416
2016-05-16,0.02112959602156317
2016-05-17,-0.020497288908698286
2016-05-18,0.0004426149790053291
2016-05-19,-0.007998684977739146
2016-05-20,0.012941218909965135
2016-05-23,-0.004510457405102031
2016-05-24,0.029528742170783273
2016-05-25,0.015259678323802373
2016-05-26,-0.0004636918827676251
2016-05-27,0.009442452885446873
2016-05-31,-0.0022130748950264234
2016-06-01,0.002497613095815643
2016-06-02,0.006249301965480125
2016-06-03,-0.006460071003101531
2016-06-06,0.01083352853374886
2016-06-07,0.002866458911653602
2016-06-08,0.007366377864874041
2016-06-09,-0.003835996484712556
2016-06-10,-0.020455135101174138
2016-06-13,-0.017925906649715495
2016-06-14,-0.00394138100352337
2016-06-15,-0.004025688618572332
2016-06-16,0.006839455270819972
2016-06-17,-0.007134531923490339
2016-06-20,0.012677757612938212
2016-06-21,0.005954225312809758
2016-06-22,-0.0036357658989725206
2016-06-23,0.029370665392567386
2016-06-24,-0.0799973882292706
2016-06-27,-0.038855272085538184
2016-06-28,0.03746419643723575
2016-06-29,0.03654735112358187
2016-06-30,0.029602511333950865
2016-07-01,0.004310226819360885
2016-07-05,-0.015175370708753189
2016-07-06,0.011781989203046184
2016-07-07,-0.001928536694237426
2016-07-08,0.03372304601945264
2016-07-11,0.007650916065663038
2016-07-12,0.01578660091785622
2016-07-13,0.00030561510455129337
2016-07-14,0.01192952752938159
2016-07-15,-0.0021182288280972017
2016-07-18,0.005427302718755911
2016-07-19,-0.003277458535015265
2016-07-20,0.009737529538116685
2016-07-21,-0.008272684726646884
2016-07-22,0.010390913554743975
2016-07-25,-0.00690268598210686
2016-07-26,0.0007376916316752524
2016-07-27,-0.0027399974890802703
2016-07-28,0.0036673812546155204
2016-07-29,0.0037306119659018533
2016-08-01,-0.002908612719177639
2016-08-02,-0.014553602047769898
2016-08-03,0.007123993471609191
2016-08-04,0.00048476878652947697
2016-08-05,0.019622597402568998
2016-08-08,-0.0020866134724536467
2016-08-09,0.0008957684098915841
2016-08-10,-0.006586532425674307
2016-08-11,0.010854605437511489
2016-08-12,-0.0018336906273075382
2016-08-15,0.006428455647458087
2016-08-16,-0.012646142257294768
2016-08-17,0.004289149915598922
2016-08-18,0.005058456902918063
2016-08-19,-0.003319612342539968
2016-08-22,-0.0012962295813727653
2016-08-23,0.004489380501339846
2016-08-24,-0.01207706585571644
2016-08-25,-0.0031299202086807476
2016-08-26,-0.0036146889952100025
2016-08-29,0.011950604433143774
2016-08-30,-0.004489380501339846
2016-08-31,-0.005448379622517985
2016-09-01,-9.48460669292217e-05
2016-09-02,0.009611068115543797
2016-09-06,0.006849993722701342
2016-09-07,-0.00033723046019473735
2016-09-08,-0.005121687614204062
2016-09-09,-0.05637017911189157
2016-09-12,0.032911585224609574
2016-09-13,-0.033744122923214714
2016-09-14,-0.0013173064851348393
2016-09-15,0.02264713309243893
2016-09-16,-0.008536146023674362
2016-09-19,-4.2153807524369924e-05
2016-09-20,0.0006744609203894747
2016-09-21,0.02461782359420006
2016-09-22,0.014817063344796932
2016-09-23,-0.013162526399467356
2016-09-26,-0.019590982046925998
2016-09-27,0.014574678951532194
2016-09-28,0.012055988951954366
2016-09-29,-0.021329826607303537
2016-09-30,0.018062906524169087
2016-10-03,-0.007450685479923003
2016-10-04,-0.011286681964635559
2016-10-05,0.00973752953811724
2016-10-06,0.0010959989956322858
2016-10-07,-0.007408531672398855
2016-10-10,0.010454144266030418
2016-10-11,-0.02838005091574547
2016-10-12,0.0025819207108641606
2016-10-13,-0.0069869935971549335
2016-10-14,0.00045315343088625504
2016-10-17,-0.006828916818939268
2016-10-18,0.013805371964213276
2016-10-19,0.004942533932226212
2016-10-20,-0.0031088433049182296
2016-10-21,-0.00018969213385955364
2016-10-24,0.010717605563057342
2016-10-25,-0.008609915186841732
2016-10-26,-0.003930842551642444
2016-10-27,-0.006734070752009158
2016-10-28,-0.0069869935971556
2016-10-31,-0.0002739997489078494
2016-11-01,-0.015206986064397077
2016-11-02,-0.014521986692126676
2016-11-03,-0.009779683345641388
2016-11-04,-0.0036673812546155204
2016-11-07,0.04883518601692005
2016-11-08,0.008472915312387475
2016-11-09,0.024976130958157317
2016-11-10,0.004447226693815143
2016-11-11,-0.0031931509199671915
2016-11-14,-0.00026346129702692345
2016-11-15,0.01706175359546691
2016-11-16,-0.0036357658989720765
2016-11-17,0.010728144014938268
2016-11-18,-0.005501071881923059
2016-11-21,0.017156599662396244
2016-11-22,0.005016303095393915
2016-11-23,0.001875844434831686
2016-11-25,0.00909468397337132
2016-11-28,-0.012256219537694957
2016-11-29,0.0030983048530373036
2016-11-30,-0.006164994350431163
2016-12-01,-0.008146223304073996
2016-12-02,0.0009168453136537691
2016-12-05,0.013447064600256908
2016-12-06,0.007924915814571332
2016-12-07,0.03068797187770189
2016-12-08,0.0051006107104423215
2016-12-09,0.014058294809359495
2016-12-12,-0.0027083821334374925
2016-12-13,0.015554754976472296
2016-12-14,-0.01943290526870911
2016-12-15,0.009221145395943986
2016-12-16,-0.004173226944907293
2016-12-19,0.004700149538961251
2016-12-20,0.008673145898128065
2016-12-21,-0.005880456149642499
2016-12-22,-0.004447226693815143
2016-12-23,0.002982381882345342
2016-12-27,0.005364072007469356
2016-12-28,-0.01998090476652581
2016-12-29,-0.0006955378241509935
2016-12-30,-0.010991605311965635
2017-01-03,0.020023058574049957
2017-01-04,0.013615679830354055
2017-01-05,-0.0018442290791887972
2017-01-06,0.00840968460110103
2017-01-09,-0.008515069119911733
2017-01-10,0.0
2017-01-11,0.006765686107652824
2017-01-12,-0.005142764517966691
2017-01-13,0.004426149790052958
2017-01-17,-0.007113455019728265
2017-01-18,0.004215380752431552
2017-01-19,-0.00864153054248451
2017-01-20,0.008030300333382034
2017-01-23,-0.006438994099339346
2017-01-24,0.015670677947164702
2017-01-25,0.01928536694237426
2017-01-26,-0.0017809983679024644
2017-01-27,-0.0020971519243344616
2017-01-30,-0.014532525144007824
2017-01-31,-0.0021393057318592756
2017-02-01,0.0007166147279137336
2017-02-02,0.001369998744539913
2017-02-03,0.017462214766948092
2017-02-06,-0.0051216876142045065
2017-02-07,0.0005479994978160319
2017-02-08,0.0016756138490917616
2017-02-09,0.013910756483023978
2017-02-10,0.008673145898127954
2017-02-13,0.0128042190355111
2017-02-14,0.009832375605046573
2017-02-15,0.012298373345219216
2017-02-16,-0.0021393057318592756
2017-02-17,0.0041521500411452195
2017-02-21,0.014985678574894523
2017-02-22,-0.0026978436815561224
2017-02-23,0.0010433067362265458
2017-02-24,0.0037200735140210384
2017-02-27,0.0025397669033399017
2017-02-28,-0.006438994099339346
2017-03-01,0.03406027647964738
2017-03-02,-0.014795986441034858
2017-03-03,0.0012646142257293214
2017-03-06,-0.008230530919122625
2017-03-07,-0.007292608701706671
2017-03-08,-0.005701302467663649
2017-03-09,0.00199176740552387
2017-03-10,0.008146223304073996
2017-03-13,0.0009168453136537691
2017-03-14,-0.00845183840862529
2017-03-15,0.020876673176417837
2017-03-16,-0.004088919329858776
2017-03-17,-0.003298535438777783
2017-03-20,-0.005037379999155989
2017-03-21,-0.031035740789777333
2017-03-22,0.004668534183317807
2017-03-23,-0.0026240745183884195
2017-03-24,-0.0020866134724536467
2017-03-27,-0.0025186899995777168
2017-03-28,0.01789429129407205
2017-03-29,0.0026978436815561224
2017-03-30,0.007303147153587597
2017-03-31,-0.0056275333044963904
2017-04-03,-0.0040889193298582205
2017-04-04,0.001391075648302098
2017-04-05,-0.007598223806257964
2017-04-06,0.004784457154009769
2017-04-07,-0.0020549981168102027
2017-04-10,0.0017072292047347615
2017-04-11,-0.0035619967358043736
2017-04-12,-0.009326529914755244
2017-04-13,-0.016840446105964135
2017-04-17,0.02114013447344476
2017-04-18,-0.007187224182896079
2017-04-19,-0.004236457656193626
2017-04-20,0.0186214444738666
2017-04-21,-0.0075349930949716315
2017-04-24,0.02683089848922704
2017-04-25,0.015238601420040299
2017-04-26,-0.0012224604182055065
2017-04-27,0.0013910756483025422
2017-04-28,-0.004816072509653213
2017-05-01,0.004352380626885699
2017-05-02,0.002992920334226601
2017-05-03,-0.0032036893718480064
2017-05-04,0.001464844811469912
2017-05-05,0.010296067487814087
2017-05-08,9.484606692988784e-05
2017-05-09,-0.0025924591627455307
2017-05-10,0.002855920459772454
2017-05-11,-0.005469456526280059
2017-05-12,-0.0037306119659018533
2017-05-15,0.012034912048192181
2017-05-16,-0.0017388445603780944
2017-05-17,-0.04598980400902841
2017-05-18,0.009157914684657209
2017-05-19,0.01687206146160758
2017-05-22,0.012951757361846061
2017-05-23,0.0046369188276748075
2017-05-24,0.00629145577300394
2017-05-25,0.01125506660899267
2017-05-26,0.0007903838910808814
2017-05-30,-0.0030666894973943037
2017-05-31,-0.0011697681587994335
2017-06-01,0.01924321313484989
2017-06-02,0.00949514514485239
2017-06-05,-0.0031299202086807476
2017-06-06,-0.007134531923490339
2017-06-07,0.004015150166690962
2017-06-08,0.0006849993722702896
2017-06-09,-0.0021287672799780166
2017-06-12,-0.002508151547696902
2017-06-13,0.011550143261662593
2017-06-14,-0.0025608438071019757
2017-06-15,-0.005753994727069167
2017-06-16,0.0007271531797945485
2017-06-19,0.02140359577047124
2017-06-20,-0.017314676440612575
2017-06-21,-0.001496460167113245
2017-06-22,-0.0011697681587998776
2017-06-23,0.004004611714810147
2017-06-26,0.0008114607948430663
2017-06-27,-0.020750211753844505
2017-06-28,0.022457440958579156
2017-06-29,-0.022120210498384973
2017-06-30,0.00390976564788037
2017-07-03,0.005901533053404573
2017-07-05,0.0037200735140205943
2017-07-06,-0.024017131836978844
2017-07-07,0.01626083125250466
2017-07-10,0.002371151673242755
2017-07-11,-0.002002305857404574
2017-07-12,0.018674136733271673
2017-07-13,0.004826610961534028
2017-07-14,0.012055988951954366
2017-07-17,-0.00013699987445414674
2017-07-18,0.0015491524265188739
2017-07-19,0.013931833386786163
2017-07-20,-0.0004004611714810702
2017-07-21,-0.000958999121178028
2017-07-24,-0.0027716128447238253
2017-07-25,0.007608762258139223
2017-07-26,0.0007376916316753634
2017-07-27,-0.0025397669033399017
2017-07-28,-0.003498766024518374
2017-07-31,-0.001896921338593982
2017-08-01,0.006375763388052569
2017-08-02,0.0012856911294918394
2017-08-03,-0.005701302467663982
2017-08-04,0.004921457028463916
2017-08-07,0.004299688367480181
2017-08-08,-0.006312532676766125
2017-08-09,-0.0009484606692972131
2017-08-10,-0.03773819618614371
2017-08-11,0.0032774585350157093
2017-08-14,0.025840284012405568
2017-08-15,-0.0012962295813726543
2017-08-16,0.0036884581583775944
2017-08-17,-0.04015150166691073
2017-08-18,-0.004700149538961251
2017-08-21,0.002971843430463972
2017-08-22,0.02543982284092494
2017-08-23,-0.008926068743274174
2017-08-24,-0.005342995103707171
2017-08-25,0.004299688367480625
2017-08-28,0.0012540757738479513
2017-08-29,0.0021709210875027196
2017-08-30,0.011897912173738034
2017-08-31,0.014817063344797043
